product_code,embedding
867579,"[-0.26485174894332886, -0.7219895124435425, -0.546351432800293, 0.18625271320343018, 0.1344422549009323, 0.5704137086868286, 0.03902333229780197, 0.2344452440738678, -0.35398828983306885, 0.01604345813393593, 0.10483984649181366, 0.2228897362947464, 0.01819491945207119, 0.40366193652153015, -0.2503397464752197, 0.6666468381881714, -0.19604653120040894, 0.32108137011528015, 0.20664474368095398, 0.09472190588712692, -0.5523370504379272, -0.2744661271572113, 0.04525918886065483, 0.03595730662345886, 0.16378851234912872, -0.6794885993003845, -0.26657700538635254, -0.27147674560546875, 0.07353043556213379, 0.47010332345962524, -0.0008406004053540528, 0.03339346870779991, -0.08801980316638947, -0.47059956192970276, 0.7905829548835754, -0.35793665051460266, 0.7384250164031982, 0.08470825850963593, 0.006242177449166775, -0.5864513516426086, -0.24648576974868774, 0.3984375, 0.8006685376167297, -0.1260751634836197, -0.2621850073337555, -0.29868924617767334, -3.2997870445251465, 0.6577619910240173, -0.9750694632530212, -0.24609598517417908, 0.26107415556907654, -0.23190893232822418, 0.10441219806671143, -0.08637813478708267, 0.4130937159061432, 1.0234973430633545, -0.6246009469032288, 0.2645469009876251, 0.36455368995666504, -0.9633451700210571, 0.04656374454498291, -0.07913355529308319, 0.10192657262086868, 0.6553747653961182, 0.37877848744392395, 0.6399289965629578, -0.40138861536979675, 0.10540585964918137, -0.5294736623764038, 0.7996838092803955, -0.4891971945762634, 0.027040282264351845, 0.3180766701698303, -0.1594264954328537, -0.0785178616642952, -0.4660784900188446, 0.1818317323923111, 0.4735073149204254, -0.420003741979599, -0.16616414487361908, -0.11054329574108124, -0.05822835862636566, -0.015701264142990112, 0.6527032256126404, 0.24432122707366943, 0.6508243680000305, -0.6424498558044434, -0.15919610857963562, -0.010281936265528202, 0.9775470495223999, 0.3133380115032196, 0.03689532354474068, 0.5469927787780762, 0.6152510643005371, 0.24566370248794556, 0.22697748243808746, 0.26029685139656067, 0.5691312551498413, 0.5477471351623535, 0.023951996117830276, 0.13419029116630554, -0.6105071306228638, 0.0735398456454277, -0.5184321999549866, 0.09827568382024765, -0.06918264180421829, -0.17908857762813568, -0.05721773952245712, -0.018150078132748604, -1.1461387872695923, 1.0200928449630737, 0.23214121162891388, 0.0940924808382988, -0.2237893044948578, -0.20096388459205627, 0.8243316411972046, 0.8045878410339355, 0.4055463671684265, -0.15404905378818512, 0.40841421484947205, -0.5176604986190796, 0.11698628216981888, 0.2110372632741928, 0.1442323923110962, 0.018744857981801033, 0.5294158458709717, -0.017056310549378395, 0.47509142756462097, 0.02735060825943947, -0.16001617908477783, 0.2720585763454437, 0.5969744324684143, -0.1624550074338913, 0.2796432375907898, -0.7132446765899658, 0.054741792380809784, 0.49317142367362976, 0.3850744068622589, 0.19531533122062683, -0.09065505117177963, -0.9790382981300354, -0.5054033994674683, -2.0993146896362305, -0.0002616899728309363, 0.8829609751701355, -0.3194921910762787, 0.00021393675706349313, 0.5676915645599365, -0.7140757441520691, 0.022500649094581604, 0.7992210984230042, -0.20588117837905884, 0.41320788860321045, -0.13197782635688782, -0.6948551535606384, 0.1629938930273056, -0.4880777597427368, -0.44017142057418823, -0.03994733840227127, 0.4425189793109894, 0.558185338973999, 0.15680858492851257, 0.29838305711746216, 0.6268579363822937, 0.14605851471424103, 0.17576022446155548, -0.1727871596813202, 0.23224087059497833, -0.25607892870903015, 0.6148308515548706, 0.32724857330322266, 0.41342517733573914, 0.42853549122810364, 0.4463857114315033, -0.04189322143793106, 0.1367173045873642, -0.44279181957244873, 0.6363766193389893, 0.07542186975479126, -0.27256277203559875, -0.11712146550416946, 1.0114176273345947, 0.43107935786247253, 0.0155012933537364, 0.13960608839988708, 0.029346540570259094, -0.10681767016649246, 0.050930049270391464, -0.6790080070495605, -0.14320766925811768, -0.6832215785980225, -0.1140449047088623, -0.13675834238529205, 0.48720505833625793, 0.47535669803619385, 0.2045765370130539, 0.44368618726730347, -0.1109502762556076, -0.5114685893058777, 0.021393748000264168, 0.8705334067344666, 0.3411126732826233, 0.17660832405090332, -0.12690608203411102, -0.2446368932723999, 3.389375925064087, -0.044268425554037094, -0.14379219710826874, 0.3983069062232971, 0.40944933891296387, -0.04421596601605415, -0.3214007019996643, -0.3548099398612976, -0.40328744053840637, 0.16242526471614838, 0.33850783109664917, 0.557538628578186, -0.10033319145441055, 0.3337636888027191, 0.27300095558166504, 0.2984326481819153, -0.32567113637924194, -0.8580054044723511, 0.14456668496131897, -0.10166507214307785, -0.40945470333099365, 0.37217605113983154, -0.020132383331656456, -0.3959459662437439, -1.8151832818984985, 0.28197526931762695, -0.7020601034164429, 0.08580826967954636, 0.09001371264457703, -0.10758813470602036, -0.21646103262901306, -0.05672343820333481, -0.3549068868160248, 0.3791329562664032, -0.40806567668914795, 0.1984092742204666, 0.36073777079582214, 0.2025948166847229, -0.155472531914711, 0.054292719811201096, -0.05177287384867668, 0.9847432374954224, -0.17536261677742004, 0.3074619472026825, -0.6095648407936096, 0.14009691774845123, -0.1311216503381729, 1.3257884979248047, -0.4603259861469269, -0.38942021131515503, 0.003740650834515691, 0.5217883586883545, 0.3497532904148102, 0.12704366445541382, 0.14892645180225372, -0.33759409189224243, 0.0591329000890255, 0.5327317118644714, -0.19557304680347443, -0.22726047039031982, -0.17782758176326752, 0.06738003343343735, -0.48289060592651367, -0.6485732793807983, -0.43314963579177856, 0.1190318763256073, 0.3266298174858093, -0.4945359230041504, -2.0168397426605225, 0.06439296901226044, -0.14659832417964935, 1.2276339530944824, 0.34985482692718506, -0.4530782401561737, -0.06735983490943909, 0.3280601501464844, 0.3468044102191925, -0.021616125479340553, 0.2561018764972687, -0.07612129300832748, -0.32234421372413635, 0.6513646841049194, -0.2695753574371338, -0.05358530580997467, -0.5963670611381531, 0.29881012439727783, 0.2628335654735565, -0.49597930908203125, 0.3033032715320587, 0.25112009048461914, -0.25099313259124756, 0.38377952575683594, 0.7405732870101929, 0.21653339266777039, -0.9145534634590149, -0.04505663365125656, 0.587003231048584, 0.6853436231613159, 0.7155584692955017, -0.47663384675979614, -0.3288554847240448, -0.5188125967979431, -0.6489371061325073, -3.7638001441955566, 0.20266258716583252, 0.055660996586084366, -0.5418455600738525, 0.12329833209514618, -0.5151529312133789, 0.26707684993743896, 0.31566712260246277, -0.2726017236709595, -0.2741079032421112, -0.00789275299757719, 0.11927369982004166, -0.21915854513645172, 0.1333608329296112, 0.7800734639167786, 0.8170341849327087, 0.4206215441226959, 0.12008614093065262, 0.5367762446403503, 0.03469187021255493, -0.1879718154668808, -0.010392091237008572, 0.12201175838708878, 0.016073765233159065, 0.32219865918159485, 0.05093678459525108, -0.6714740991592407, -0.18745499849319458, -0.05218200758099556, -0.16524124145507812, -0.1715419590473175, -0.019681906327605247, -0.30885806679725647, 0.1998763382434845, 0.07896740734577179, -0.8427428007125854, 0.4357735812664032, -0.1406981348991394, 0.2807743549346924, 0.316875696182251, 0.11447323858737946, 0.9181841611862183, -0.2024587243795395, 0.4918719530105591, 0.7376961708068848, -0.44704610109329224, 0.7868289351463318, -0.6750946044921875, 0.5198392271995544, 0.292928010225296, -0.5437518358230591, -0.08533439040184021, 0.3991605043411255, -0.5480802655220032, -0.27830076217651367, 0.15806971490383148, 0.26256948709487915, 0.5194658041000366, -0.09614720940589905, -0.053646329790353775, -0.018281156197190285, -0.7466528415679932, 0.39925017952919006, -0.9102269411087036, 0.14027191698551178, -0.1678481549024582, -0.059529442340135574, -0.22469040751457214, 0.11573534458875656, 0.37125450372695923, 0.3736844062805176, 0.5473103523254395, 0.18301765620708466, -1.0744422674179077, 0.14902910590171814, -0.24305731058120728, 0.14827823638916016, -0.06600268185138702, 0.6140031814575195, -0.3001229763031006, -0.27585190534591675, -0.30898627638816833, 0.25898024439811707, 0.3674995005130768, -0.8433692455291748, -0.5346243381500244, 0.27152830362319946, -0.09836263209581375, -1.0053623914718628, -0.30889442563056946, 0.1094352975487709, 0.8409340381622314, -0.5367872714996338, -0.08163490891456604, -0.34634795784950256, 0.13893991708755493, -0.08220888674259186, -1.0177934169769287, 0.7252647280693054, -0.4587882161140442, -0.21956086158752441, -0.4664115905761719, -0.5162001252174377, -0.3223472833633423, -0.11670388281345367, -0.15332694351673126, -0.7907634973526001, 0.11019950360059738, 0.6757431030273438, 0.15642407536506653, 0.3791029751300812, -0.21608303487300873, 0.025124838575720787, -0.14993038773536682, 0.691296398639679, 0.028700316324830055, -0.39816373586654663, 0.3922930955886841, 0.12915508449077606, -0.044399160891771317, 0.8212449550628662, 0.1201818436384201, -0.006802403833717108, -0.5771678686141968, 0.3938468098640442, -0.22032245993614197, 0.8761699795722961, -0.3406313359737396, -0.8756728768348694, 0.42822766304016113, 0.020744262263178825, -0.4121464192867279, -1.1501084566116333, -0.669143557548523, 0.08946190029382706, 0.3307863771915436, -0.5133610367774963, -0.05866825580596924, 0.32076677680015564, 0.2720911204814911, 0.23048989474773407, -0.22116737067699432, -0.7026920914649963, 0.24744589626789093, -0.05907464027404785, 1.0403691530227661, -0.045969776809215546, 0.27728280425071716, -0.11764945089817047, 0.4658336043357849, -0.13246169686317444, -0.34269994497299194, -0.775339663028717, -0.4673961400985718, -0.5286213755607605, -0.43924403190612793, 0.31522631645202637, -0.02149926871061325, -0.7746251225471497, -0.2642868459224701, 0.06285443902015686, 0.29045042395591736, -2.2204270362854004, 0.7349692583084106, -0.10516510903835297, 0.49212905764579773, 0.09408191591501236, -0.2646094560623169, -0.5571175813674927, 0.036292776465415955, -0.10785989463329315, -0.049036405980587006, -0.5768557190895081, -0.00036882315180264413, -0.16717807948589325, 0.5925034880638123, -0.10418486595153809, 0.12135040014982224, -0.09625399112701416, 0.10945451259613037, 0.3238067328929901, -0.667908787727356, -0.3328167796134949, 0.38170644640922546, 0.2608174681663513, 0.1954943835735321, -0.36176949739456177, -0.029359333217144012, -0.48981931805610657, 0.7515104413032532, 0.10838626325130463, 0.416475772857666, -0.09014958143234253, -0.3937687277793884, -0.34977367520332336, -0.25737884640693665, 0.10379502177238464, 1.19208824634552, 0.2041856348514557, -0.07613249123096466, -0.19733662903308868, 0.6357976198196411, -0.5411202311515808, 0.4609248638153076, -0.046619780361652374, -0.14443300664424896, 0.584648609161377, -0.17207781970500946, -0.14847345650196075, 0.006523330230265856, 0.29880523681640625, -0.2365734875202179, 0.10954862833023071, -0.5862682461738586, -1.130828857421875, -0.2619419991970062, -0.64121013879776, -0.2081872969865799, -0.14188799262046814, 0.22462449967861176, -0.41313302516937256, -0.09416545182466507, 0.27927181124687195, -0.13988713920116425, -0.5924461483955383, -0.07565123587846756, 0.7629579901695251, -0.5558213591575623, -0.16388976573944092, -0.5956714749336243, -0.0391148217022419, -0.0010178853990510106, 0.49951693415641785, -0.07036212831735611, -0.547581672668457, 0.5965642929077148, -0.3422904908657074, -0.20368783175945282, 0.5396412014961243, -0.2585740089416504, 0.36894655227661133, 0.16619740426540375, 0.08997144550085068, -0.5038433074951172, -0.8122004270553589, 0.532588541507721, -0.3164263367652893, 0.2586051821708679, -0.3659965693950653, 0.2944730222225189, 0.5950341820716858, -0.4107608199119568, -0.45921677350997925, -0.7261419892311096, -0.43381160497665405, 0.12935858964920044, 0.09316927939653397, 0.36961421370506287, -0.32988062500953674, 0.060382191091775894, -0.2997911274433136, 0.4411080479621887, -0.5844826102256775, 0.06307358294725418, 0.5440655946731567, 0.17417749762535095, 0.00878902617841959, 0.536668598651886, 0.32337328791618347, -0.3323945701122284, -0.18246430158615112, -0.1275712549686432, -0.14902538061141968, -0.2610929310321808, -0.5016301870346069, 0.5271345376968384, -0.14459900557994843, -0.5483004450798035, 0.7108149528503418, -0.33061155676841736, 1.2069149017333984, -0.3649076819419861, 0.9599773287773132, 0.6106662750244141, 0.25643911957740784, -0.09604273736476898, -0.34953317046165466, -0.020295260474085808, -0.6295249462127686, 0.4328593611717224, 0.34959375858306885, 0.7870664596557617, -0.14139999449253082, 0.016457300633192062, 0.39745402336120605, 0.5766211748123169, -0.17216342687606812, -0.4816845953464508, -0.5583627820014954, 0.5985533595085144, -0.22767691314220428, 0.10941329598426819, 0.05883229523897171, 0.16167782247066498, 0.47751951217651367, 0.2259741574525833, 0.07375741750001907, -0.5777830481529236, 0.7632174491882324, 0.6089386940002441, -0.0725792869925499, -0.5023066401481628, 0.2121250033378601, 0.16810156404972076, -0.40474292635917664, -0.05653911083936691, -0.34773287177085876, -0.06407112628221512, 0.09908682852983475, 0.2323131114244461, 0.6639819741249084, -0.533929705619812, 1.0078552961349487, 0.32403117418289185, -0.1514074057340622, 0.8408123254776001, -0.44093671441078186, -0.4875640571117401, 0.07788863033056259, 0.5185819268226624, 0.004419419914484024, -0.03117578849196434, -0.7833027243614197, 0.1690252125263214, -0.09259572625160217, 0.2731762230396271, -0.6734797358512878, -0.039731066673994064, -0.4942852556705475, 0.8675454258918762, 0.4939802587032318, 0.31200629472732544, 0.4862250089645386, -0.9845831394195557, 0.07473903149366379, 0.20815487205982208, 0.015676574781537056, -0.2537092864513397, 0.7230236530303955, -0.7515932321548462, -0.21272337436676025, -0.19956041872501373, 0.3482336699962616, 0.5836410522460938, -0.08944720029830933, 0.04269440472126007, 0.4139043986797333, -0.34228214621543884, -0.6226484179496765, -1.2888654470443726, 0.2743595540523529, 0.6353548765182495, -0.12394099682569504, -0.6711394190788269, 0.19713366031646729, 0.06396739929914474, 0.08904683589935303, -0.13292987644672394, -0.08651884645223618, 0.37413299083709717, 0.47224926948547363, 0.45633232593536377, -0.4546619951725006, 0.16300347447395325, -0.2587766945362091, 0.1659623384475708, -0.17159058153629303, 0.6270492672920227, -0.21201087534427643, 0.07292547076940536, 0.02235589548945427, -0.43761876225471497, -0.5279829502105713, -0.6730863451957703, 0.11523142457008362, -0.30404648184776306, -0.5029406547546387, 0.1854388564825058, 0.369326114654541, -0.20356249809265137, 0.4350604712963104, -0.5374062061309814, 0.025232529267668724, 0.2523527443408966, -0.6008048057556152, 0.15791352093219757, 0.5304327011108398, -0.19499149918556213, 0.581792950630188, -0.3812381625175476, 0.4469686448574066, 0.44270166754722595, -0.34018927812576294, 0.2970768213272095, 0.2379637062549591, 0.5680976510047913, 0.021259160712361336, 1.4666016101837158, -0.3765851557254791, -0.006373318377882242, -0.4805498719215393, 0.0210406593978405, 0.2257923036813736, 0.4976056218147278, 0.4107280671596527, 0.24639718234539032, 0.061741892248392105, -0.3788568079471588, -1.0078026056289673, -0.32795286178588867, 0.06781788170337677, -0.48171982169151306, 0.08857428282499313, 0.507808268070221, 0.37431448698043823, 0.3693538010120392, 0.035940930247306824, 0.18893620371818542, -0.14509941637516022, -0.4240953028202057, -0.5825168490409851, 0.46654942631721497, 0.08560510724782944, 0.43415001034736633, -0.11163598299026489, 0.643508791923523, -0.40461230278015137, -0.35498371720314026, -0.25506526231765747, -0.07436757534742355, -0.49727946519851685, -0.9211299419403076, -0.7296817898750305, 0.3494984209537506, -4.874538421630859, 0.24273136258125305, -0.16903066635131836, 0.015062068589031696, -0.12198024243116379, -0.31533360481262207, -0.3282540738582611, -0.26205965876579285, 0.4456492066383362, -0.6409400701522827, -0.36205407977104187, -0.2226305603981018, -0.6396368145942688, 0.13021187484264374, -0.32639023661613464, 0.12571051716804504]"
